pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
Hand45	0.0936539469865	-0.0287177692975	-0.0481836774807	-0.00962621855942	0.0199833680673	-0.00393698985428	0.00175402076276	-0.0310336819196	0.0181523364658	6.41398241376e-05	0.022745374609	0.029670596403	-0.000941729799743	-0.0131753793471	0.00581077763981	-0.00519935018603	-0.00502839890666	0.0167461399875	-0.00492120663331	0.0107332748566	-0.000346407534275	-0.00214113644727	-0.00506846920851	0.000565754580654	0.00801565846675	0.00954537371703	0.0108409643816	0.0182800696554	-0.00648307594289	0.00053200760517	-0.0109013824584	-0.0166688813151	-0.0112814283895	0.00366862074403	-0.00285719834675	0.00174067630854	0.00512124936854	-0.00145603110574	-0.00618386436234	-0.00471191544844	0.00842770888486	0.000909311589044	-0.00352827813533	0.00302119449862	0.00125301853782	0.011643358355	-0.000659476894781	-0.0113785526465	-0.00842284292675	-0.00108927256928	0.000943649408069	-0.00128434524439	0.00235333035683	0.00114095753299	-0.00445965318244	0.00182263040824	-0.000197245085709	-0.00154346950012	0.000503678830805	-0.00365193081981	0.00298141615874	-0.000756995503759	-6.42129508932e-05	1.39038672185e-09
Hand46	0.0644743742172	-0.0356083823856	0.0157145506024	-0.0164037307183	0.00789904945165	-0.00837841432057	-0.00495780587307	0.035029366901	0.0139492663538	-0.0105912287468	-0.00577640665479	-0.0242136253058	-0.0156234892238	0.0318208239691	0.00489709154545	0.0018513123745	-0.0100827079964	0.00733039007298	0.0112025551682	-0.00176854903147	-0.0173181370605	-0.00335768703139	0.00456933341734	-0.000938020045053	0.000600291960154	0.0107246897771	-0.00789498620486	0.00718399699566	0.00484167171232	0.00337709967276	0.0150374975647	0.00874924228252	0.0021037226345	0.00195187819161	-0.00123202314297	0.00239103293717	-0.0107849257627	-0.00104626756406	-0.00877116936325	0.00330389378245	0.00615712926334	0.00362277670586	-0.00422399521171	-0.00744915465705	-0.00129632951706	-4.26929728988e-05	-0.0136421181569	-0.00042248333279	-0.00550008209534	-0.00576037356942	0.000224707357279	0.00254994150608	-0.00569176514796	0.0047498768355	-0.00164863456365	0.00192387380302	-0.00629508162883	-0.00119647086538	-0.00352227021233	-0.000491553278714	0.00327420820203	-0.00178185534779	3.44192171657e-06	1.39038672185e-09
Hand47	0.0999956371308	0.0810863737357	-0.0103599417129	0.0113957827787	0.00523995454828	0.00158564531667	-0.00648367801948	-0.0240521992771	-0.0247039472462	-0.0478029110655	0.0183641262929	0.00258242088858	0.0256122964942	-0.00472509085765	0.0134512457734	-0.00510747152083	-0.0125467676202	-0.0206730978851	-0.00908489866784	0.0206199127252	0.0126412012841	-0.0091632236075	-0.00327328916047	0.00719905375556	0.0129970302704	0.00325182357187	-0.00502651931313	-0.00181918826034	-0.00848025932543	0.00141563394077	0.0235947440801	0.00892750906279	0.0032863151703	0.00274432012405	0.00780066653306	0.00127686044654	-0.011884508491	-0.00138446537585	-0.00933974047775	-0.00303896871666	-0.00118947069585	-0.00723641623395	-0.0067208096952	-0.000928366549324	-0.00222117425785	0.00531777887901	-0.00501357902838	0.00294048355814	0.0028045831858	0.00304456152472	-0.0026606548918	0.00309149048616	0.00251310240786	-0.000924894484941	-0.00140647421532	-0.000477883277947	0.00183691544415	-4.89720627144e-05	0.00230661350291	0.00066280241456	-0.000548635460466	0.000596040556801	6.13537060154e-05	1.39038672185e-09
Hand49	0.0830190028289	0.0886181131712	-0.00476750389798	-0.0348927540784	0.0193661372349	0.0768790415218	-0.0252799766837	0.0179171885871	-0.0134620803264	0.00294004079391	-0.000386096720207	0.0172653908626	-0.0352688087258	0.0017807443462	0.00726457309121	-0.00213188348178	0.0154057528515	-0.0211403470875	0.0159702685457	-0.0155733503555	0.00472035701348	-0.00599048039007	0.000417933580878	-0.00233012187262	-0.000111043100535	0.00638430264824	0.00411154477623	0.000525671146362	-0.00781684638936	0.0284038090493	0.000862510831517	0.00284457152247	-0.00692944488319	-0.00560717496721	-0.00480184388944	-0.00177119278529	0.00560296837504	-0.00915624991231	0.00465840290337	-0.00425174685445	-0.00635687007815	-0.00263448644442	-0.0014675267315	0.00474877614997	-0.00583576256192	0.00252826378402	0.000161758111936	-0.00121870426769	0.000406282754996	-0.00327521283654	-0.000701661393461	0.000728631413712	0.00183799807346	0.00216819140559	-1.78845855151e-05	-0.00154956035494	-0.000330135337344	0.00124981389142	-0.00158452958084	-0.00105384284519	-0.000857123817586	-0.000484072586351	-6.17326295571e-05	1.39038672185e-09
Hand50	-0.111658278925	-0.0159682400883	-0.0139144810922	0.00403887983633	0.0294552659572	0.0147018279864	0.0166065661839	-0.000845442912929	-0.0141714036518	-0.00442424257249	0.0222890013933	-0.0348807576931	-0.000601408602323	-0.00700116251157	-0.00498213303299	-0.000829541002036	0.00561071866384	0.00283462116987	0.000983016803535	-0.00129898227779	0.00345550902756	-0.000761372785207	-0.0152580735914	0.000780439021209	-0.0136524570685	0.00501656983197	0.00668740503592	-0.00222623316451	-0.00505556865025	-0.00329168933817	0.00552116431996	-0.00688443265507	-0.0094687414738	0.000469242074265	0.011508372892	-0.00149239786044	0.00777113894617	-0.0048367479872	0.00962730141113	0.00606052923411	0.00390781896453	0.00752804418317	0.0105423382722	-0.00889789868583	-0.00614387923543	0.00448742077453	-0.00495880044753	0.00464567414103	-0.00152019194204	-0.0069011912984	-0.0102483536571	0.00332524679605	0.00294907487459	-0.00244014970085	0.00544763692061	0.000241119741359	0.00175201982903	0.00424202418766	0.00275696408428	-0.000105165752006	0.00353934409249	0.00144254227632	0.000305316628551	1.39038672185e-09
Hand51	0.0235017016396	-0.00308557350947	0.0599488954514	-0.0121639513767	0.0070343794341	0.00830704793664	0.0124073221735	0.00639024680121	0.000890354665271	-0.000482097804197	-0.00194667367115	-0.00617717776475	0.00376919341218	-0.0122780427492	-0.0121801728013	-0.024916040179	0.000508184738566	-0.00421765572475	0.00629978277043	0.00234402699993	0.00021306988448	0.0167908505168	0.00438581834515	-0.00423341198871	-0.00792886163419	-0.0119632790166	0.0018679147503	-0.0105498293189	0.0140592591412	-0.000708803833986	-0.0074948400218	0.014319338791	-0.00434357119938	-0.00259237394798	-0.0114887982137	0.00736546220073	-0.00161115120915	-0.0046970745424	-0.00986363556153	-0.00910180094129	0.00644478732895	-0.0111348919688	0.00926892392067	0.00355591948109	-0.00421927475359	0.00334120205191	-0.00130457144345	-0.00106806564176	-0.00717185257137	0.00591314121572	-0.00715466362196	0.00362520772097	-0.00518775151262	-0.00282496878104	-0.00452702379672	0.0067956815125	0.00604610241668	0.00197476262059	0.000973954487927	-0.00103552529947	0.000794998307617	0.000349390586917	-0.000353221852474	1.39038672185e-09
Hand53	-0.0372639343974	0.0195380847342	0.0151571758659	-0.0193066927808	0.00324395798912	-0.0255027506205	-0.0283883189859	-0.033119070115	0.00201987065453	0.00233555677532	-0.00373438789212	0.00720346546488	0.00310448303302	0.00175750110095	-0.00327365934866	-0.0127592910386	-0.00907142358149	-0.00227896802973	0.00389195283847	-0.0101622385501	-0.00525632445146	-0.00784306640787	-0.000842749605977	0.0146896811675	0.00448794302844	-0.00701603743916	-0.0153904645937	-0.00801921159323	-0.0134808954185	-0.00066974270647	-0.0061569985012	-0.000548856273429	-0.00328253843403	-0.00976559197474	-0.00379975890284	-0.00703177732594	0.00172860972206	0.00200695164055	-0.00137807948167	0.00373213373808	0.0152658446359	-0.00300904754077	-0.00367009677471	-0.00590162526331	-0.0024474229942	-0.0110182950785	0.00184648343298	-0.000696435333572	0.00980692078168	-0.00828422340672	-0.00216281444164	-0.00266133028369	0.00144092530604	-0.00500343532365	-0.00431642611269	0.00425601921862	-0.000123504012706	0.00645329511235	-0.0053836939161	-0.00438287984495	-8.98873923532e-05	-0.000525319633844	0.000280616409652	1.39038672185e-09
Hand54	0.0576143506594	-0.0481879431985	-0.013360363694	-0.0283466234331	0.00491878233002	0.0229145782704	-0.00519877543866	0.00696028719005	-0.00228494330787	-0.00172398819175	-0.00809282677049	-0.0274898278374	0.00843347091096	0.00826079384596	0.00806378833569	0.0145080913492	0.00261679473444	0.0113657981064	-0.0162634535698	-0.0120994853292	0.00458070578229	0.0133734593727	0.011047637582	0.00355534950794	0.00671233384161	0.00937675208837	-0.0179444381437	-0.00209688345034	-0.00801106965526	0.0021254895196	0.00586827394523	-0.000750614329928	0.0043741251124	0.00202154409348	-0.000463005145625	0.00683380548837	0.00583748985215	0.00661852406241	0.0154324650196	-0.0084711329488	0.00849733792142	-0.0153577349794	-0.00796290231807	0.00677309345858	0.00300347632945	0.00049221212911	0.00755094564529	0.00508818392988	-0.00960123317376	0.00587143384808	-0.000137733693369	-0.0049316923021	0.000713375488642	-0.00335235768284	0.000639391355475	0.00138705655567	-0.000488375597593	0.000540429103183	0.00106320353278	2.1002368906e-06	0.00147260585213	0.000548771679928	0.000658963113247	1.39038672185e-09
Hand55	0.0863705916256	-0.0499187503798	-0.00955867409093	-0.0413577604271	0.0455944063134	0.0057996596189	0.0305526445712	-0.0231830849115	-0.000689644923253	0.01721613903	0.0129145947504	0.0120680901584	-0.00580469099403	-0.019690047908	-0.0220964897375	-0.000670128454569	-0.0167562997081	0.00676169464006	-0.0104580204653	0.00164017335552	-0.01500971009	0.0026424890911	0.0154827994821	-0.00440076370793	-0.00535684330052	0.0060521153362	-0.00879105232536	0.00980123784333	-0.0126091605778	0.00191288094285	0.00533934005897	0.00561833053974	-0.00473519153561	-0.00445493392692	-0.00982514425242	-0.00684739732611	-0.0167334786443	-0.00718629563937	0.00451035462658	0.000619026701538	-0.00119975759222	-0.00156222504349	0.00954968611167	-0.00539673644898	0.00294342475344	-0.00452473716704	0.00790479132788	0.0096029537823	0.00304472074297	-0.000927486423706	0.00247513757889	0.00585310434709	0.000144978073245	0.00229540577873	0.00438542347592	-0.000617332727137	0.000713060407957	-0.00459432202703	0.00101564490312	0.000725372848226	-0.00101988502557	-2.85759417293e-05	-0.000126853680776	1.39038672185e-09
Hand57	0.102976652535	0.0865839601319	-0.041094544483	-0.0235942541042	0.00330131752347	-0.00593183166582	-0.0717722466745	0.0294029286165	0.0177553003711	0.00040675929773	0.020818755625	-0.00405274714802	0.0199804227032	0.00880486601834	-0.0376309065694	0.00932489078259	0.00592577210851	0.00303396816858	-0.0147817472539	0.00797708077423	-0.00430408871755	0.00518265707655	-0.0116140546283	-0.0112572515236	-0.00032446815435	-0.0147702310321	0.0132990080162	-0.000906631711831	0.00132509885349	-0.0157749260022	0.00549249741399	-0.00447329129635	0.00245738469282	-0.0013045428905	-0.00901080714144	-0.00624971928759	0.00425096923515	6.17884986515e-05	0.000475597413343	-0.00117670099766	-0.00484346886725	-0.00850314603302	0.00378953355507	-0.00382322289467	-0.00353239290186	0.00273715757401	0.00386278052734	0.00244876732383	0.00165346248969	-0.000840206034878	0.00109257322699	-0.000557490180685	-0.00389098761768	0.00348899407873	-1.18598489672e-05	-0.00200872270898	-0.00225211586815	0.00153286776658	-0.00145718767722	-0.000550489725438	0.000192852524738	-0.000216536292462	0.000224802783805	1.39038672185e-09
Hand58	-0.0675862329873	-0.0474112376599	0.0337565154612	0.00226246394888	-0.0201796336488	0.00746109155969	-0.0234675511959	-0.0109384126986	-0.00976253272445	0.013856442253	0.00839465584589	0.0155163304817	0.0179534054522	0.00239647627008	-0.00254914618364	0.00309279887283	-0.00116166684258	0.00655009823805	0.00708698420766	0.00689215717032	-0.0142811554643	0.0140178392911	-0.00406726225011	-0.0157388799827	0.0103209306846	0.00730726140735	-0.000667943529243	0.00456868417415	-0.00317407617323	0.00772068158802	0.00710797611562	0.0112698319964	-0.0011481030033	-0.00806360280662	-0.00292323997625	0.00415929427905	0.00283324248378	0.0034882703507	0.00548299363591	0.00993363808706	-0.00482628732919	0.00573698550202	-0.00990132364662	0.00220342696064	-0.00688634986787	0.00262975503755	-0.00317323023892	-0.0086306104392	0.00559189770706	0.00420352719628	0.00490910482824	0.00175835876555	-0.00883151196231	-0.00948582096691	0.00871760723948	-0.000812675839351	0.0035822331131	0.00059622566766	0.00287392591016	-0.00300132294018	0.00119180077501	0.000318637679441	2.33157997931e-05	1.39038672185e-09
Hand59	0.0734782797458	-0.0174075855437	0.000851932499487	0.0264833384339	0.000777380692874	0.029175267253	0.00699260497676	-0.00390655449017	0.0335584694309	-0.00202263528435	-0.00891782437796	-0.012519801447	0.00245071538858	0.00746342225384	0.00927718572022	0.005017897815	-0.00311550018579	0.0195931804906	-0.0109501758895	-0.0156785551146	-0.0015421152418	0.0111619963316	0.00252550229618	0.00725023269986	0.00567987875163	-0.00622502908684	0.0141729362711	-0.0127713957814	0.00614962084314	0.000128724867944	0.0101451454919	0.00943703072683	-0.0165987353474	-0.000424757272796	0.0143110403913	-0.00870181308213	-0.00416868391168	-0.00467591965476	-0.00541434262719	0.00747556211456	0.011448385659	0.00536304915495	-0.00336004562122	0.0115311454273	-0.0060884034803	0.00490551126558	0.0102422127714	-0.000923217730946	0.00990432769526	-0.00134666520501	0.00113484922211	-0.00172185041084	-0.00113889685945	0.00716757556795	-0.000691681161844	0.000440114125337	0.00155713646466	-0.000443410604209	0.0016983336369	0.000497875724709	-0.000855301686152	0.000583049144836	-0.000148067639314	1.39038672185e-09
Hand61	0.0211920430032	-0.0274089989236	0.0135560916184	-0.0206523551169	-0.0138671322571	0.020052603955	0.0019542379564	0.0107975683509	-0.0128775574143	-0.00397075830306	-0.00232086848107	-0.0323805765721	0.00765324262029	-0.00407837947887	-0.00221879243076	-0.0125182406723	-0.00133339761406	-0.00208094367931	-0.0178110241495	0.0131541135899	-0.0117748487707	-0.0191374351933	-0.00874392046802	0.000573792148901	0.00801666656542	0.00993428000427	-0.0102221626277	0.00423430195494	0.00793002468653	-0.00123977424221	-0.00478232694346	-0.00930259533788	-0.00249473933023	-0.00239615648129	0.00181559296198	0.0124445609528	-0.00127452666897	-0.00448978474443	-0.00132460484869	0.00239688289501	0.00027205251941	0.00871584084272	0.0058390946023	0.00233565123638	-0.00071001637254	-0.000862276495715	0.0084673487574	-0.010071274472	-0.000150952450892	0.00685957925432	-0.00119204815665	0.00143647371218	0.000731152930478	0.00476920918044	0.00348054572537	-0.00201839791239	0.00494156724107	0.00464169582559	-0.0062698556529	0.00135485772438	-0.00319721456042	-0.00278610484521	0.000255883060094	1.39038672185e-09
Hand62	-0.0839968059494	-0.0170360092122	-0.00228888750036	0.011132112602	0.00402609522444	-0.0217994355766	0.00327039575823	-0.0037709811848	-0.0130719284109	0.0116604742191	0.00910778450834	0.00406134408832	-0.0181596498809	0.0120548745998	-0.00175448914882	0.0140202252355	0.006676233961	0.00705771980761	0.000692945664082	0.0202383765498	-3.92267662361e-05	-0.00699758114351	0.00444450300061	-0.00378192135709	-0.00513974041129	-0.00528920937607	0.00517029656333	-0.00272269934354	0.0158190581144	0.0148356777683	0.000103412579545	-0.0105627239199	0.00607132560655	0.000520647242096	0.00234423833963	0.00323060274125	-0.0130279942407	-0.00457005286432	-0.00956488272674	-0.00543559039555	-0.00107002471678	-0.0056879133411	-0.00372091458032	0.00581023063373	-0.00575905078617	0.00315142540015	0.0101411660374	0.00408222792403	0.00440508896464	0.0026798442165	-0.00204627312659	-0.00329051376659	0.00524736102098	-0.00414875888014	0.00829106945268	0.00586506386754	-0.00671806508473	0.00137398648507	-0.00615284514043	-0.000862644747938	0.00162273926881	0.00164891428363	-0.000107266199195	1.39038672185e-09
Hand63	-0.00112452286856	0.0140585612781	0.00952292122604	0.00305198615051	-0.0217042593644	0.00614080184017	0.0311156701817	-0.0170870215063	0.0290761934113	-0.00556892141838	-0.00190688372072	-0.0128568628344	0.0152149350295	0.0121730395609	-0.0187905908218	-0.00477523817365	0.0060043609338	-0.0182131209356	-0.00334815123592	-0.00644032431423	0.0259895046458	0.0137524975255	0.00595682553529	-0.00502219152996	0.00126743457118	-0.00123970656201	0.0103736108827	-0.00526622307765	-0.00713980403627	0.00128442323379	-0.00416809267499	-0.00172199244701	-0.00199583119012	-0.00166029052469	-0.00708725290942	-0.000804297423333	-0.00793917697752	-0.00514817789497	-0.00473827134561	-0.00292984104405	0.00263018552921	0.00385254867216	-0.00199979511269	-0.00407068517344	-0.00687339202465	-0.00644481190497	-0.00567509464833	-0.00871910406706	-0.0071543343105	-0.00505145784777	0.00818980268765	-0.000973988127051	0.00498282557827	-0.00257888670759	0.00572548513951	-0.00166741399204	0.00166361407447	-0.00406397278632	-0.00580952996728	0.0031861409646	8.80362685055e-05	0.000806791009882	0.000590227892092	1.39038672185e-09
Hand65	-0.0113367003448	0.00749093102218	0.0351641401079	-0.0266364522747	-0.0202559933615	-0.0434899585764	0.0371777695901	0.016025256736	-0.00259883125485	-0.021657990278	0.00476572416961	-0.0095596525793	-0.0192521544019	-0.0164860056864	0.00616096036099	-0.0213568125857	0.0064811580729	0.00812974004411	0.00499822004997	-0.00763616948836	-0.011455170678	-0.0228364320025	-0.00281552874462	0.00446992772601	0.0129184226516	-0.00615734949281	0.00630278472834	-0.0174025508881	-0.0134849669685	-0.00203861146649	-0.00283303825641	-0.000785851144595	0.00534702447143	0.0105092002707	-0.00998567363493	-0.00505276228326	0.00781407543955	-0.00382424511177	-0.00189292356755	0.0122764909886	-0.0052562915486	-0.00507419542444	0.000460832563262	0.00389762127824	-0.00667450501104	0.00715896639546	0.0045722580079	0.00267316452467	-0.00337606656871	0.00270912597008	0.00629497677763	0.00192864160452	-0.00220595533373	-0.000310906864609	0.000871429970903	-0.00175713207537	-0.00339373119381	-0.00255333869642	0.00155927505952	-0.00178156098192	4.14591478294e-05	0.00110935753046	0.000450290465738	1.39038672185e-09
Hand66	0.086733910582	-0.0455745697485	-0.0381154378234	-0.0115182933271	0.0271845100212	-0.00615693343666	0.00780571828274	-0.0497973048633	-0.00328541831522	0.0170962485849	0.0060370143826	-0.00251504876936	0.00946459909367	0.00568118932462	0.00365456971942	-0.00429297189736	0.00577144155616	-0.00316682512983	0.016829371626	-0.0164476857455	0.00703243274483	-0.00105047345632	0.0192728916095	-0.011193400477	0.0150975653416	-0.0108299789947	0.00754734048697	0.00294962922818	0.0139755838588	-0.00160180489726	0.00146345667278	0.0054093909041	0.00902429382532	0.0156482274518	-0.00027357161883	-0.00290467575599	0.0073253451678	0.00515207643307	-0.00256802937328	0.00621710960789	-0.00878766121941	0.00620068663886	-0.00833061703693	-0.0054050565559	-0.000417584098614	0.00211564801475	0.00165793881625	0.00862634682885	-0.00569779479344	0.00103904631921	-0.00416453484534	0.000675552722401	-0.00146158418736	0.00241087015108	0.000975512179415	-0.00210032688158	0.00243351350056	0.00669617627488	-0.0037080573198	0.000454158780446	-0.000643739909856	-0.00113012176392	-6.38231335282e-05	1.39038672185e-09
Hand67	-0.00544306363817	0.0220333784163	0.0245667973509	-0.0337111609091	-0.0188147663602	0.00340357682345	0.0306272320254	-0.0131438264069	0.00273435381851	-0.0246841270941	0.00697596812297	-0.0128082961816	0.000624306514065	-0.0159196759314	-0.00485614171051	0.00772172202705	0.0106521128261	-0.0183188717393	-0.0215427184351	-0.00917086373393	-0.00782406286497	0.0138866455748	-0.00154501122345	0.0157857687813	-0.0114444999963	0.00364469639834	0.00705554157934	0.00806629788201	0.00659362998525	0.000116108585943	-0.00794264076332	0.00315620945579	-0.00577502478461	0.0134123272103	0.00402577998058	0.00677776127105	0.000284286932707	0.00229795173531	0.000460691723139	0.00247846597978	-0.0126394958772	-0.0079107664629	-0.00636746534897	-0.00398773328679	0.00149372522739	-0.00296554851025	0.00452422622898	-0.00264640814835	0.00821486949131	-0.00454548479911	8.24697107555e-05	-0.00413216840126	-0.00340401150397	-0.00495954516801	-0.00145001128942	-0.00222367305601	-0.00417891321627	0.000168776660912	5.68279835648e-05	0.000530804587469	0.00280369255735	-0.00267498029678	-0.00055168287992	1.39038672185e-09
Hand69	0.0792242954109	-0.0818575483387	-0.00722948110359	-0.00773391849293	0.0168318919895	0.0236260727014	-0.000552963540377	0.00125685649881	-0.018867627097	-0.00261137535389	-0.0307217270973	0.0096588533802	-0.00247375874803	0.0126273287903	-0.0157314453139	-0.0251623529261	-0.0153629046482	0.0038498158623	-0.0172280423142	-0.00647700872868	0.016184490203	0.00257582605335	-0.00329000255288	-0.010467798068	0.00445808973612	-0.00659783905861	-0.0157067556098	-0.000460889452936	-0.00404462909933	0.000780578243577	0.00180111968179	-0.0164866985991	0.0127204873447	0.00761209420919	0.00174753306752	0.00177639243737	0.0134102835572	-0.00325092361933	-0.0113713342951	-0.00218557407836	-0.000554349868256	0.0042924687884	0.00588191965873	0.00240656715513	-0.00703049438384	-0.00124192276325	-0.00388466918936	-0.00141450236187	0.00768277998817	-0.00295763650323	-0.00377261781489	-0.0048463059036	-0.00347918642302	-0.0023974247526	0.00175105212249	-0.00124997432661	-0.00446392971471	-0.00357156998703	0.00393924644845	0.00173229554756	1.56922615883e-05	0.000181651419498	-0.000362562694477	1.39038672185e-09
Hand71	-0.0201495780068	-0.0147191180444	0.0268692016893	-0.0222613471428	-0.0182632093779	0.010557516246	-0.0272391686426	-0.0133550127974	0.00316099142642	0.00608451243008	0.000222718936327	0.000688772534825	0.00342283503799	-0.0229592037654	0.000500347121078	0.00657862155013	-0.00282484723608	0.00958171595256	0.00198196395064	-0.0164312657801	-0.00413595993096	0.00706589329853	-0.00810716942947	0.0139257537988	0.00961104634452	0.00562181437674	-0.00597127623164	-0.00371109333847	0.0115812498202	-0.00079910477337	-0.00790464069702	-0.00629152735431	0.00857179171952	-0.00068347719185	0.00132670510874	-0.0158423363575	-0.00173387106572	0.00852058872847	-0.0022997280915	-0.00472304630815	-0.0116121684243	-0.00354283222772	0.0029328338213	0.00534222021021	0.00301647089095	0.00615629123605	-0.0124708005816	-0.0017357252752	0.00509609228859	-0.000535761693338	-3.5202567775e-05	0.00661958874825	0.00541768655818	0.00391857204181	0.0044973441794	0.00924431864293	0.000441093472585	-0.00141418161473	0.000566650658445	0.00442693044711	0.000481644196979	-0.00095700834472	0.000425101637872	1.39038672185e-09
Hand73	0.0604232938017	-0.0141517136677	0.0163475825994	-0.00603431723751	0.00710096195166	0.0051215514829	-0.0216543929523	0.00692591325815	0.0348651741637	0.0163131244042	-0.00797238254063	-0.00594943686597	-0.0220978546123	-0.00693416984075	-0.00291117734336	0.00991279757989	-0.00447577284692	0.0255252759539	-0.00715401022622	0.0085565252316	0.0230866299916	-0.0175565149876	-0.00324283470403	0.0161701619338	-0.00581437576914	0.0166517954143	0.0108096348106	0.00447443417163	-0.00363352311729	-0.00042968913431	0.000878090579388	0.0107636734858	0.00711596278334	0.00557933392436	-0.00460380163397	0.00376774248645	-0.00399046735213	0.00503711515076	-0.00914406006008	-0.00320859143551	-0.00982902934267	0.00728148959812	0.00466538496908	0.00625251442932	-0.00154058827276	-0.00802178953307	-0.00174671550357	0.00501815259676	0.000748289949915	7.01605143789e-05	0.00156045222824	0.000785953475303	-0.000608574289739	-0.00898981133029	-0.00388564367059	-0.0035756090586	0.00428862669617	0.00487004061383	0.00142967908283	2.84780881238e-05	0.000357103010737	0.000694697324136	0.000125224945037	1.39038672185e-09
Hand74	-0.0161728309699	-0.0117993471981	0.0262952141916	-0.0339618568709	-0.00112801587339	-0.000834603257385	-0.00146342097661	-0.0135167736442	0.00103206290959	-0.00216477736956	0.00459310263833	-0.0104352380012	-0.0061213293003	-0.0091421662101	-0.0012549142722	0.00279735197196	0.00280466710433	-0.0123429636727	0.0068921889043	-0.005427933854	0.000630088831122	0.0046985576668	-0.0110167272009	-0.00753403180775	0.000476078406941	0.0150339055682	0.000181560843045	-0.00331171837489	0.00688922285782	0.00302904910328	0.00202552972481	-0.0157166241399	0.00204188904755	-0.0153052644194	0.00925454260531	0.00792516161575	-0.00130900453877	0.0246098260948	-0.0132641291921	0.00549370951456	0.00229197715656	-0.00702562882527	0.00393283262216	-0.000481984354802	0.00430193243364	0.00140618022533	0.00181551125479	0.00604933963589	-0.00364834135275	-0.00756080087749	0.00465024196635	-0.00213741150783	-0.00400611445411	0.00482518058264	-0.000359253941448	-0.00413804327719	0.00277184106413	-0.00116490020524	-0.0008075649088	-0.0024658107131	-0.00162958524035	0.00290869551792	-0.000375281373152	1.39038672185e-09
Hand75	-0.0168793183185	0.0341763968729	-0.0155237096651	-0.0305996836666	-0.0353003225845	-0.0303453241281	-0.00612966026314	-0.0037314828538	0.0108645754477	-0.000530037105932	0.00260643032652	-0.0023142753459	0.00476796426477	-0.0211652809278	0.0128281110643	-0.0129850064576	-0.00345342434504	-0.000365376332472	0.00371178626614	0.00635033212932	-0.00919124259436	0.0115722191267	0.00270257931317	0.00045946567925	-0.0105535083861	0.00914151406987	-0.0035796883269	0.0125597653042	0.0142133480661	0.00854909717418	0.00202761886939	0.00946831699184	-0.00873256603849	0.00716283017149	0.00557190447367	-0.0142392828103	0.0105909735773	-0.00326134783158	-0.00259420240671	-0.0140189452815	0.00788236226014	0.00547439696922	0.00562654863313	-0.00110363462077	-0.0028228054648	-0.00228385221122	-0.00729420956692	0.00412840747743	-9.17349790193e-05	0.00629720579556	-0.000740852602883	-0.00703969832787	-0.000993398690763	-0.0007301999208	0.00319515407536	-0.00586178957268	-0.00533817818502	0.000105023192028	-0.000364156614334	-0.00150820813717	-0.00354625873062	0.00112489697577	0.000360056992997	1.39038672185e-09
Hand77	-0.020209116638	0.115867000325	-0.0206077721381	-0.0311541045883	-0.0865054249853	0.053962635644	0.0280248001517	0.00417308919048	-0.00430305237022	0.00270319695144	0.00672440565731	0.0170189614074	-0.00816023029641	-0.00707062627411	0.00348827415312	0.0146449356792	-0.00128127983232	0.0245341780614	0.000240775822091	0.00434759235056	0.00586138153322	-0.00566500462603	0.00875027799345	-0.0226433722674	-0.0111453186545	-0.0108517531913	-0.0136627959549	-0.00700442712072	-0.000648173780531	-0.00508646479438	0.000228501655201	0.000317378989405	0.00311031284872	0.00676697494964	0.00685765342893	-3.09781861744e-05	0.000279705073139	0.00587760846184	-0.00591201043846	0.00333021300593	0.00722834946481	0.00444599390508	-0.000137790540833	-0.00557357980642	0.00563601766257	0.00283029986942	0.00165649533946	0.00160874695412	0.00111851511314	-0.00226881211201	-0.00116366998057	0.00391150030629	0.000315073634066	-0.0036815900808	-0.00204870298664	0.000351088278533	0.00211937550659	-0.00182189609981	-0.00154687811262	-0.000654089207527	0.000678522249014	-0.00101302489724	0.000149244075484	1.39038672185e-09
Hand78	-0.0682805464305	-0.0419977741335	-0.00795622963737	0.0161702121708	-0.0398444567878	-0.0135877020891	-0.00826326704418	0.0122070036309	0.00540524537824	0.00201652610637	-0.00246164791931	-0.00516263319719	0.00314370669276	0.0285060831932	-0.0076228654457	-0.000364620192305	-0.0118413136874	-0.0203235929461	0.00195326304757	0.0190816941274	-0.00287418473608	0.0116070129241	0.0216269530898	-0.00101908618634	-0.00310462077915	0.0144785275441	0.00570316123368	0.00478773331231	-0.0197772234318	0.0094106824788	-0.00417971364698	0.0107375840705	0.000524154443779	0.00941086996162	-0.00029176138441	-0.00104079595438	0.0164707084438	0.00481947493658	-0.00708731867129	0.00672858095747	-0.00401367808242	-0.00202893409312	0.01107966859	0.000375281821422	0.0070013321262	0.00656277425079	0.00636280619575	8.2161137217e-05	0.00320076566686	-0.00378023299801	0.000640461302062	0.000599102261426	0.00545403924852	0.00387007109706	-0.001079159106	0.00617603982326	0.00115814677194	0.00262257971582	0.00128246162229	0.000482760926423	-0.000601907543622	0.000180725530276	3.02789622691e-05	1.39038672185e-09
